id,altitud,tipo,subtipo,localidad,nombre,especie,altura,eje_mayor,eje_menor,diametro_base,porcentaje_herbivoria,origen,edad,cesped,tipo_individuo,edad_interpolada,tree_class,tree_type,size_category,crop_code
25686,1604,ROBLEDAL,ROBLEDAL,SANJUAN,A028,roble,800,NA,NA,27,NA,semilla,NA,f,ADULTO,165,tree_large,adult,size1000,SJ2
25677,1604,ROBLEDAL,ROBLEDAL,SANJUAN,A028,roble,800,NA,NA,30,NA,semilla,NA,f,ADULTO,165,tree_large,adult,size1000,SJ2
25661,1604,ROBLEDAL,ROBLEDAL,SANJUAN,A028,roble,850,NA,NA,21,NA,semilla,NA,f,ADULTO,175,tree_medium,adult,size1000,SJ2
25678,1604,ROBLEDAL,ROBLEDAL,SANJUAN,A028,roble,850,NA,NA,25,NA,semilla,NA,f,ADULTO,175,tree_large,adult,size1000,SJ2
25684,1604,ROBLEDAL,ROBLEDAL,SANJUAN,A028,roble,850,NA,NA,19,NA,semilla,NA,f,ADULTO,175,tree_medium,adult,size1000,SJ2
25685,1604,ROBLEDAL,ROBLEDAL,SANJUAN,A028,roble,875,NA,NA,23,NA,semilla,NA,f,ADULTO,180,tree_large,adult,size1000,SJ2
25676,1604,ROBLEDAL,ROBLEDAL,SANJUAN,A028,roble,900,NA,NA,28,NA,semilla,NA,f,ADULTO,185,tree_large,adult,size1000,SJ2
25664,1604,ROBLEDAL,ROBLEDAL,SANJUAN,A028,roble,950,NA,NA,28,NA,semilla,NA,f,ADULTO,195,tree_large,adult,size1000,SJ2
25687,1604,ROBLEDAL,ROBLEDAL,SANJUAN,A028,roble,950,NA,NA,27,NA,semilla,NA,f,ADULTO,195,tree_large,adult,size1000,SJ2
25666,1604,ROBLEDAL,ROBLEDAL,SANJUAN,A028,roble,950,NA,NA,21,NA,semilla,NA,f,ADULTO,195,tree_medium,adult,size1000,SJ2
23174,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,1000,NA,NA,38,NA,semilla,NA,f,ADULTO,206,tree_large,adult,size1000,SJ2
23204,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,110,215,137,2,NA,rebrote,NA,t,ADULTO,23,seedling_large,juvenile,size120,SJ2
23178,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,1100,NA,NA,27,NA,semilla,NA,f,ADULTO,226,tree_large,adult,size1250,SJ2
23195,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,1200,NA,NA,44,NA,semilla,NA,f,ADULTO,247,tree_large,adult,size1250,SJ2
23189,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,1200,NA,NA,41,NA,semilla,NA,f,ADULTO,247,tree_large,adult,size1250,SJ2
23179,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,1300,NA,NA,40,NA,semilla,NA,f,ADULTO,267,tree_large,adult,size1500,SJ2
23182,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,1300,NA,NA,27,NA,semilla,NA,f,ADULTO,267,tree_large,adult,size1500,SJ2
23181,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,23,28,20,0,NA,semilla,NA,f,JUVENIL,5,seedling_small,juvenile,size30,SJ2
23202,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,40,130,120,1.3,NA,rebrote,NA,t,JUVENIL,9,seedling_large,juvenile,size60,SJ2
23194,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,44,NA,NA,1,NA,semilla,NA,f,JUVENIL,10,seedling_large,juvenile,size60,SJ2
23203,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,50,230,180,1.8,NA,rebrote,NA,t,JUVENIL,11,seedling_large,juvenile,size60,SJ2
23184,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,500,NA,NA,14,NA,semilla,NA,f,ADULTO,103,tree_medium,adult,size500,SJ2
23200,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,60,120,60,1.2,NA,rebrote,NA,t,JUVENIL,13,seedling_large,juvenile,size60,SJ2
23205,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,60,180,160,0,NA,rebrote,NA,t,JUVENIL,13,seedling_large,juvenile,size60,SJ2
23183,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,600,NA,NA,20,NA,semilla,NA,f,ADULTO,124,tree_medium,adult,size750,SJ2
23196,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,70,150,80,0,NA,rebrote,NA,t,JUVENIL,15,seedling_large,juvenile,size90,SJ2
23198,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,70,190,110,2,NA,rebrote,NA,t,JUVENIL,15,seedling_large,juvenile,size90,SJ2
23199,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,70,210,180,1.4,NA,rebrote,NA,t,JUVENIL,15,seedling_large,juvenile,size90,SJ2
23176,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,700,NA,NA,17,NA,semilla,NA,f,ADULTO,144,tree_medium,adult,size750,SJ2
23187,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,700,NA,NA,30,NA,semilla,NA,f,ADULTO,144,tree_large,adult,size750,SJ2
23188,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,80,100,67,3,NA,semilla,NA,f,JUVENIL,17,sapling_large,juvenile,size90,SJ2
23175,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,800,NA,NA,20,NA,semilla,NA,f,ADULTO,165,tree_medium,adult,size1000,SJ2
23192,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,800,NA,NA,28,NA,semilla,NA,f,ADULTO,165,tree_large,adult,size1000,SJ2
23193,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,88,84,55,4,NA,semilla,NA,f,JUVENIL,19,sapling_large,juvenile,size90,SJ2
23177,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,900,NA,NA,28,NA,semilla,NA,f,ADULTO,185,tree_large,adult,size1000,SJ2
23180,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,900,NA,NA,31,NA,semilla,NA,f,ADULTO,185,tree_large,adult,size1000,SJ2
23185,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,900,NA,NA,35,NA,semilla,NA,f,ADULTO,185,tree_large,adult,size1000,SJ2
23186,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,900,NA,NA,38,NA,semilla,NA,f,ADULTO,185,tree_large,adult,size1000,SJ2
23190,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,900,NA,NA,33,NA,semilla,NA,f,ADULTO,185,tree_large,adult,size1000,SJ2
23191,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,99,90,78,3,NA,semilla,NA,f,JUVENIL,21,sapling_large,juvenile,size120,SJ2
23197,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,110,200,150,2,NA,rebrote,NA,t,JUVENIL,20,seedling_large,juvenile,size120,SJ2
23201,1575,ROBLEDAL,ROBLEDAL,SANJUAN,A029,roble,115,200,150,3,NA,rebrote,NA,t,JUVENIL,20,sapling_large,juvenile,size120,SJ2
26464,1674,ROBLEDAL,ROBLEDAL,SANJUAN,A031,roble,110,220,180,0,NA,rebrote,NA,t,ADULTO,23,seedling_large,juvenile,size120,SJ1
26449,1674,ROBLEDAL,ROBLEDAL,SANJUAN,A031,roble,1100,NA,NA,12,NA,semilla,NA,f,ADULTO,226,tree_small,adult,size1250,SJ1
26453,1674,ROBLEDAL,ROBLEDAL,SANJUAN,A031,roble,1200,NA,NA,21,NA,semilla,NA,f,ADULTO,247,tree_medium,adult,size1250,SJ1
26454,1674,ROBLEDAL,ROBLEDAL,SANJUAN,A031,roble,1250,NA,NA,24,NA,semilla,NA,f,ADULTO,257,tree_large,adult,size1250,SJ1
26469,1674,ROBLEDAL,ROBLEDAL,SANJUAN,A031,roble,130,200,180,0,NA,rebrote,NA,t,ADULTO,27,sapling_small,juvenile,size150,SJ1
26462,1674,ROBLEDAL,ROBLEDAL,SANJUAN,A031,roble,150,NA,NA,3,NA,rebrote,NA,f,ADULTO,31,sapling_large,juvenile,size150,SJ1
26448,1674,ROBLEDAL,ROBLEDAL,SANJUAN,A031,roble,1600,NA,NA,23,NA,semilla,NA,f,ADULTO,328,tree_large,adult,size1750,SJ1
26450,1674,ROBLEDAL,ROBLEDAL,SANJUAN,A031,roble,1600,NA,NA,34,NA,semilla,NA,f,ADULTO,328,tree_large,adult,size1750,SJ1
26460,1674,ROBLEDAL,ROBLEDAL,SANJUAN,A031,roble,200,NA,NA,5,NA,semilla,NA,f,ADULTO,42,sapling_large,juvenile,size500,SJ1
26467,1674,ROBLEDAL,ROBLEDAL,SANJUAN,A031,roble,30,150,150,0,NA,rebrote,NA,t,JUVENIL,7,seedling_large,juvenile,size30,SJ1
26457,1674,ROBLEDAL,ROBLEDAL,SANJUAN,A031,roble,300,NA,NA,5,NA,semilla,NA,f,ADULTO,62,sapling_large,juvenile,size500,SJ1
26456,1674,ROBLEDAL,ROBLEDAL,SANJUAN,A031,roble,350,NA,NA,6,NA,semilla,NA,f,ADULTO,72,sapling_large,juvenile,size500,SJ1
26458,1674,ROBLEDAL,ROBLEDAL,SANJUAN,A031,roble,350,NA,NA,5,NA,semilla,NA,f,ADULTO,72,sapling_large,juvenile,size500,SJ1
26459,1674,ROBLEDAL,ROBLEDAL,SANJUAN,A031,roble,400,NA,NA,7,NA,semilla,NA,f,ADULTO,83,sapling_large,juvenile,size500,SJ1
26468,1674,ROBLEDAL,ROBLEDAL,SANJUAN,A031,roble,50,500,400,0,NA,rebrote,NA,t,JUVENIL,11,seedling_large,juvenile,size60,SJ1
26465,1674,ROBLEDAL,ROBLEDAL,SANJUAN,A031,roble,60,150,140,0,NA,rebrote,NA,t,JUVENIL,13,seedling_large,juvenile,size60,SJ1
26470,1674,ROBLEDAL,ROBLEDAL,SANJUAN,A031,roble,60,200,150,0,NA,rebrote,NA,t,JUVENIL,13,seedling_large,juvenile,size60,SJ1
26452,1674,ROBLEDAL,ROBLEDAL,SANJUAN,A031,roble,600,NA,NA,10,NA,semilla,NA,f,ADULTO,124,tree_small,adult,size750,SJ1
26466,1674,ROBLEDAL,ROBLEDAL,SANJUAN,A031,roble,80,500,300,0,NA,rebrote,NA,t,JUVENIL,17,seedling_large,juvenile,size90,SJ1
26451,1674,ROBLEDAL,ROBLEDAL,SANJUAN,A031,roble,90,NA,NA,2,NA,rebrote,NA,f,JUVENIL,19,seedling_large,juvenile,size90,SJ1
26463,1674,ROBLEDAL,ROBLEDAL,SANJUAN,A031,roble,90,300,200,0,NA,rebrote,NA,f,JUVENIL,19,seedling_large,juvenile,size90,SJ1
26455,1674,ROBLEDAL,ROBLEDAL,SANJUAN,A031,roble,900,NA,NA,17,NA,semilla,NA,f,ADULTO,185,tree_medium,adult,size1000,SJ1
26461,1674,ROBLEDAL,ROBLEDAL,SANJUAN,A031,roble,900,NA,NA,21,NA,semilla,NA,f,ADULTO,185,tree_medium,adult,size1000,SJ1
26446,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,100,180,180,0,NA,rebrote,NA,t,ADULTO,21,seedling_large,juvenile,size120,SJ1
26447,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,100,150,140,0,NA,rebrote,NA,t,ADULTO,21,seedling_large,juvenile,size120,SJ1
26444,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,110,200,150,0,NA,rebrote,NA,t,ADULTO,23,seedling_large,juvenile,size120,SJ1
26387,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,1100,NA,NA,18,NA,semilla,NA,f,ADULTO,226,tree_medium,adult,size1250,SJ1
26445,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,120,170,160,0,NA,rebrote,NA,t,ADULTO,25,seedling_large,juvenile,size120,SJ1
26414,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,120,NA,NA,2,NA,rebrote,NA,f,ADULTO,25,seedling_large,juvenile,size120,SJ1
26400,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,1200,NA,NA,28,NA,semilla,NA,f,ADULTO,247,tree_large,adult,size1250,SJ1
26423,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,1200,NA,NA,34,NA,semilla,NA,f,ADULTO,247,tree_large,adult,size1250,SJ1
26408,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,130,250,220,0,NA,rebrote,NA,t,ADULTO,27,sapling_small,juvenile,size150,SJ1
26409,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,140,180,150,0,NA,rebrote,NA,t,ADULTO,29,sapling_small,juvenile,size150,SJ1
26389,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,1400,NA,NA,28,NA,semilla,NA,f,ADULTO,287,tree_large,adult,size1500,SJ1
26402,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,1400,NA,NA,26,NA,semilla,NA,f,ADULTO,287,tree_large,adult,size1500,SJ1
26407,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,160,170,110,0,NA,rebrote,NA,t,ADULTO,33,sapling_small,juvenile,size500,SJ1
26406,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,1600,NA,NA,43,NA,semilla,NA,f,ADULTO,328,tree_large,adult,size1750,SJ1
26412,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,1600,NA,NA,44,NA,semilla,NA,f,ADULTO,328,tree_large,adult,size1750,SJ1
26434,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,1600,NA,NA,38,NA,semilla,NA,f,ADULTO,328,tree_large,adult,size1750,SJ1
26410,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,180,150,120,0,NA,rebrote,NA,t,ADULTO,37,sapling_small,juvenile,size500,SJ1
26405,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,200,NA,NA,4,NA,semilla,NA,f,ADULTO,42,sapling_large,juvenile,size500,SJ1
26388,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,210,NA,NA,3,NA,rebrote,NA,f,ADULTO,44,sapling_large,juvenile,size500,SJ1
26442,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,250,NA,NA,4,NA,semilla,NA,f,ADULTO,52,sapling_large,juvenile,size500,SJ1
26413,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,250,NA,NA,6,NA,semilla,NA,f,ADULTO,52,sapling_large,juvenile,size500,SJ1
26441,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,350,NA,NA,5,NA,semilla,NA,f,ADULTO,72,sapling_large,juvenile,size500,SJ1
26390,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,350,NA,NA,3,NA,semilla,NA,f,ADULTO,72,sapling_large,juvenile,size500,SJ1
26391,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,350,NA,NA,6,NA,semilla,NA,f,ADULTO,72,sapling_large,juvenile,size500,SJ1
26420,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,350,NA,NA,5,NA,semilla,NA,f,ADULTO,72,sapling_large,juvenile,size500,SJ1
26394,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,400,NA,NA,6,NA,semilla,NA,f,ADULTO,83,sapling_large,juvenile,size500,SJ1
26404,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,400,NA,NA,8,NA,semilla,NA,f,ADULTO,83,tree_small,adult,size500,SJ1
26415,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,400,NA,NA,6,NA,semilla,NA,f,ADULTO,83,sapling_large,juvenile,size500,SJ1
26421,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,400,NA,NA,6,NA,semilla,NA,f,ADULTO,83,sapling_large,juvenile,size500,SJ1
26437,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,450,NA,NA,5,NA,semilla,NA,f,ADULTO,93,sapling_large,juvenile,size500,SJ1
26438,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,450,NA,NA,6,NA,semilla,NA,f,ADULTO,93,sapling_large,juvenile,size500,SJ1
26395,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,450,NA,NA,10,NA,semilla,NA,f,ADULTO,93,tree_small,adult,size500,SJ1
26403,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,450,NA,NA,8,NA,semilla,NA,f,ADULTO,93,tree_small,adult,size500,SJ1
26422,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,450,NA,NA,6,NA,semilla,NA,f,ADULTO,93,sapling_large,juvenile,size500,SJ1
26392,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,450,NA,NA,10,NA,semilla,NA,f,ADULTO,93,tree_small,adult,size500,SJ1
26443,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,450,NA,NA,5,NA,semilla,NA,f,ADULTO,93,sapling_large,juvenile,size500,SJ1
26436,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,500,NA,NA,8,NA,semilla,NA,f,ADULTO,103,tree_small,adult,size500,SJ1
26393,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,500,NA,NA,12,NA,semilla,NA,f,ADULTO,103,tree_small,adult,size500,SJ1
26397,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,500,NA,NA,7,NA,semilla,NA,f,ADULTO,103,sapling_large,juvenile,size500,SJ1
26411,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,500,NA,NA,8,NA,semilla,NA,f,ADULTO,103,tree_small,adult,size500,SJ1
26398,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,550,NA,NA,8,NA,semilla,NA,f,ADULTO,113,tree_small,adult,size750,SJ1
26440,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,600,NA,NA,8,NA,semilla,NA,f,ADULTO,124,tree_small,adult,size750,SJ1
26396,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,600,NA,NA,11,NA,semilla,NA,f,ADULTO,124,tree_small,adult,size750,SJ1
26399,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,600,NA,NA,7,NA,semilla,NA,f,ADULTO,124,sapling_large,juvenile,size750,SJ1
26418,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,600,NA,NA,7,NA,semilla,NA,f,ADULTO,124,sapling_large,juvenile,size750,SJ1
26419,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,600,NA,NA,6,NA,semilla,NA,f,ADULTO,124,sapling_large,juvenile,size750,SJ1
26431,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,600,NA,NA,7,NA,semilla,NA,f,ADULTO,124,sapling_large,juvenile,size750,SJ1
26439,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,650,NA,NA,9,NA,semilla,NA,f,ADULTO,134,tree_small,adult,size750,SJ1
26401,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,650,NA,NA,6,NA,semilla,NA,f,ADULTO,134,sapling_large,juvenile,size750,SJ1
26416,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,650,NA,NA,8,NA,semilla,NA,f,ADULTO,134,tree_small,adult,size750,SJ1
26425,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,650,NA,NA,6,NA,semilla,NA,f,ADULTO,134,sapling_large,juvenile,size750,SJ1
26430,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,650,NA,NA,5,NA,semilla,NA,f,ADULTO,134,sapling_large,juvenile,size750,SJ1
26432,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,650,NA,NA,13,NA,semilla,NA,f,ADULTO,134,tree_medium,adult,size750,SJ1
26417,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,700,NA,NA,8,NA,semilla,NA,f,ADULTO,144,tree_small,adult,size750,SJ1
26433,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,700,NA,NA,8,NA,semilla,NA,f,ADULTO,144,tree_small,adult,size750,SJ1
26424,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,750,NA,NA,7,NA,semilla,NA,f,ADULTO,154,sapling_large,juvenile,size750,SJ1
26429,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,750,NA,NA,9,NA,semilla,NA,f,ADULTO,154,tree_small,adult,size750,SJ1
26435,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,850,NA,NA,9,NA,semilla,NA,f,ADULTO,175,tree_small,adult,size1000,SJ1
26426,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,850,NA,NA,9,NA,semilla,NA,f,ADULTO,175,tree_small,adult,size1000,SJ1
26428,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,850,NA,NA,11,NA,semilla,NA,f,ADULTO,175,tree_small,adult,size1000,SJ1
26427,1571,ROBLEDAL,ROBLEDAL,SANJUAN,A032,roble,900,NA,NA,8,NA,semilla,NA,f,ADULTO,185,tree_small,adult,size1000,SJ1
26329,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,100,150,120,0,NA,rebrote,NA,t,ADULTO,21,seedling_large,juvenile,size120,SJ1
26337,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,100,NA,NA,1,NA,rebrote,NA,f,ADULTO,21,seedling_large,juvenile,size120,SJ1
26386,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,100,200,140,0,NA,rebrote,NA,t,ADULTO,21,seedling_large,juvenile,size120,SJ1
26359,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,110,NA,NA,1,NA,rebrote,NA,f,ADULTO,23,seedling_large,juvenile,size120,SJ1
26378,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,110,220,180,0,NA,rebrote,NA,t,ADULTO,23,seedling_large,juvenile,size120,SJ1
26372,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,1100,NA,NA,30,NA,semilla,NA,f,ADULTO,226,tree_large,adult,size1250,SJ1
26377,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,1100,NA,NA,10,NA,semilla,NA,f,ADULTO,226,tree_small,adult,size1250,SJ1
26327,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,120,NA,NA,2,NA,rebrote,NA,f,ADULTO,25,seedling_large,juvenile,size120,SJ1
26379,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,120,180,170,0,NA,rebrote,NA,t,ADULTO,25,seedling_large,juvenile,size120,SJ1
26382,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,120,210,150,0,NA,rebrote,NA,t,ADULTO,25,seedling_large,juvenile,size120,SJ1
26380,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,120,250,210,0,NA,rebrote,NA,t,ADULTO,25,seedling_large,juvenile,size120,SJ1
26316,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,130,NA,NA,1,NA,rebrote,NA,f,ADULTO,27,sapling_small,juvenile,size150,SJ1
26350,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,130,NA,NA,1,NA,rebrote,NA,f,ADULTO,27,sapling_small,juvenile,size150,SJ1
26385,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,130,400,250,0,NA,rebrote,NA,t,ADULTO,27,sapling_small,juvenile,size150,SJ1
26344,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,1350,NA,NA,28,NA,semilla,NA,f,ADULTO,277,tree_large,adult,size1500,SJ1
26338,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,140,NA,NA,2,NA,rebrote,NA,f,ADULTO,29,sapling_small,juvenile,size150,SJ1
26381,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,140,180,150,0,NA,rebrote,NA,t,ADULTO,29,sapling_small,juvenile,size150,SJ1
26341,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,1400,NA,NA,26,NA,semilla,NA,f,ADULTO,287,tree_large,adult,size1500,SJ1
26360,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,1400,NA,NA,28,NA,semilla,NA,f,ADULTO,287,tree_large,adult,size1500,SJ1
26315,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,150,150,110,0,NA,rebrote,NA,f,ADULTO,31,sapling_small,juvenile,size150,SJ1
26321,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,150,NA,NA,2,NA,rebrote,NA,f,ADULTO,31,sapling_small,juvenile,size150,SJ1
26330,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,150,140,100,0,NA,rebrote,NA,f,ADULTO,31,sapling_small,juvenile,size150,SJ1
26383,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,150,300,200,0,NA,rebrote,NA,t,ADULTO,31,sapling_small,juvenile,size150,SJ1
26384,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,150,220,200,0,NA,rebrote,NA,t,ADULTO,31,sapling_small,juvenile,size150,SJ1
26365,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,150,NA,NA,2,NA,rebrote,NA,f,ADULTO,31,sapling_small,juvenile,size150,SJ1
26358,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,1500,NA,NA,37,NA,semilla,NA,f,ADULTO,308,tree_large,adult,size1500,SJ1
26376,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,1500,NA,NA,16,NA,semilla,NA,f,ADULTO,308,tree_medium,adult,size1500,SJ1
26331,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,160,150,120,0,NA,rebrote,NA,f,ADULTO,33,sapling_small,juvenile,size500,SJ1
26317,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,170,NA,NA,2,NA,rebrote,NA,f,ADULTO,35,sapling_small,juvenile,size500,SJ1
26324,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,180,NA,NA,2,NA,rebrote,NA,f,ADULTO,37,sapling_small,juvenile,size500,SJ1
26332,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,190,180,150,0,NA,rebrote,NA,t,ADULTO,40,sapling_small,juvenile,size500,SJ1
26351,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,190,NA,NA,3,NA,rebrote,NA,f,ADULTO,40,sapling_large,juvenile,size500,SJ1
26370,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,190,NA,NA,4,NA,semilla,NA,f,ADULTO,40,sapling_large,juvenile,size500,SJ1
26333,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,200,200,190,0,NA,rebrote,NA,t,ADULTO,42,sapling_small,juvenile,size500,SJ1
26342,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,200,NA,NA,2,NA,semilla,NA,f,ADULTO,42,sapling_small,juvenile,size500,SJ1
26363,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,200,NA,NA,3,NA,semilla,NA,f,ADULTO,42,sapling_large,juvenile,size500,SJ1
26367,1527,ROBLEDAL,ROBLEDAL,SANJUAN,A033,roble,200,NA,NA,3,NA,rebrote,NA,f,ADULTO,42,sapling_large,juvenile,size500,SJ1
